UserID,subscriber_status,Gender,Race,email_flag,smh_flag,Age_brackets,Province,Channel,watch_date,dayname,monthname,watch_time,hour_of_day,day_classification,day_type,duration,screen_time
771816,Subscriber,male,black,1,1,Adult,Gauteng,Trace TV,2016-02-06,Sat,Feb,19:26:00,19,04. Evening,Weekend,00:01:15,Short
831732,Subscriber,male,coloured,1,1,Adult,Gauteng,Cartoon Network,2016-03-08,Tue,Mar,17:51:00,17,04. Evening,Weekday,00:01:23,Short
2255518,Subscriber,male,black,1,1,Older Adult,Gauteng,Live Event,2016-01-12,Tue,Jan,15:23:00,15,03. Afternoon,Weekday,00:01:02,Short
507286,Subscriber,female,Other,1,1,Teenage,Eastern Cape,Cartoon Network,2016-01-04,Mon,Jan,17:01:00,17,04. Evening,Weekday,00:00:02,Short
808958,Subscriber,male,black,1,1,Adult,Gauteng,Channel O,2016-02-20,Sat,Feb,17:14:00,17,04. Evening,Weekend,00:00:27,Short
939624,Subscriber,male,black,1,1,Adult,Gauteng,Vuzu,2016-03-20,Sun,Mar,10:44:00,10,02. Morning,Weekend,00:02:09,Short
939624,Subscriber,male,black,1,1,Adult,Gauteng,Boomerang,2016-03-31,Thu,Mar,21:12:00,21,04. Evening,Weekday,00:00:00,Short
808966,Subscriber,male,black,1,1,Adult,Free State,Live Event,2016-01-19,Tue,Jan,20:29:00,20,04. Evening,Weekday,00:34:06,Moderate
808966,Subscriber,male,black,1,1,Adult,Free State,Africa Magic,2016-01-27,Wed,Jan,19:25:00,19,04. Evening,Weekday,00:00:23,Short
808971,Subscriber,male,black,1,1,Older Adult,Gauteng,Channel O,2016-01-26,Tue,Jan,14:16:00,14,03. Afternoon,Weekday,00:01:36,Short
771003,Subscriber,male,coloured,1,1,Adult,Western Cape,Cartoon Network,2016-02-26,Fri,Feb,14:11:00,14,03. Afternoon,Weekday,00:01:28,Short
892523,Subscriber,male,coloured,1,1,Adult,Limpopo,Trace TV,2016-03-21,Mon,Mar,05:30:00,5,01. Late Night,Weekday,00:12:36,Short
866205,Subscriber,male,indian_asian,1,1,Older Adult,Gauteng,ICC Cricket World Cup 2011,2016-03-15,Tue,Mar,09:50:00,9,02. Morning,Weekday,00:08:08,Short
939662,Subscriber,male,black,1,1,Adult,Mpumalanga,ICC Cricket World Cup 2011,2016-03-30,Wed,Mar,12:48:00,12,03. Afternoon,Weekday,00:02:10,Short
831766,Subscriber,male,black,1,1,Adult,Gauteng,Africa Magic,2016-03-05,Sat,Mar,19:35:00,19,04. Evening,Weekend,00:00:31,Short
2285609,Subscriber,male,indian_asian,1,1,Adult,Kwazulu Natal,Trace TV,2016-03-07,Mon,Mar,21:45:00,21,04. Evening,Weekday,01:29:54,Long
2359733,Subscriber,male,black,1,1,Older Adult,Gauteng,Channel O,2016-01-26,Tue,Jan,21:50:00,21,04. Evening,Weekday,00:08:33,Short
793652,Subscriber,male,black,1,1,Adult,Eastern Cape,Live Event,2016-03-24,Thu,Mar,08:50:00,8,02. Morning,Weekday,00:00:20,Short
771882,Subscriber,male,black,1,1,Adult,Gauteng,Africa Magic,2016-01-20,Wed,Jan,10:37:00,10,02. Morning,Weekday,00:00:44,Short
809011,Subscriber,male,coloured,1,1,Older Adult,Western Cape,SuperSport Blitz,2016-02-20,Sat,Feb,14:30:00,14,03. Afternoon,Weekend,00:00:00,Short
809011,Subscriber,male,coloured,1,1,Older Adult,Western Cape,SuperSport Blitz,2016-02-21,Sun,Feb,18:34:00,18,04. Evening,Weekend,00:01:00,Short
809011,Subscriber,male,coloured,1,1,Older Adult,Western Cape,Live Event,2016-02-25,Thu,Feb,07:54:00,7,02. Morning,Weekday,00:04:34,Short
875048,Subscriber,male,indian_asian,1,1,Adult,Gauteng,ICC Cricket World Cup 2011,2016-03-15,Tue,Mar,08:53:00,8,02. Morning,Weekday,00:00:00,Short
939680,Subscriber,male,white,1,1,Adult,Gauteng,Trace TV,2016-03-27,Sun,Mar,16:06:00,16,03. Afternoon,Weekend,00:10:27,Short
939680,Subscriber,male,white,1,1,Adult,Gauteng,Boomerang,2016-03-24,Thu,Mar,08:53:00,8,02. Morning,Weekday,00:01:49,Short
831789,Subscriber,male,coloured,1,1,Adult,Western Cape,Live Event,2016-03-03,Thu,Mar,19:55:00,19,04. Evening,Weekday,00:00:00,Short
939695,Subscriber,female,black,1,1,Adult,Gauteng,CNN,2016-01-14,Thu,Jan,16:16:00,16,03. Afternoon,Weekday,00:12:51,Short
793670,Subscriber,male,coloured,1,1,Older Adult,Western Cape,Cartoon Network,2016-01-17,Sun,Jan,19:43:00,19,04. Evening,Weekend,00:03:41,Short
2359771,Subscriber,male,indian_asian,1,1,Adult,Kwazulu Natal,Live Event,2016-01-16,Sat,Jan,07:57:00,7,02. Morning,Weekend,00:01:28,Short
2359771,Subscriber,male,indian_asian,1,1,Adult,Kwazulu Natal,Trace TV,2016-01-22,Fri,Jan,10:21:00,10,02. Morning,Weekday,00:35:27,Moderate
809035,Subscriber,male,indian_asian,1,1,Older Adult,Gauteng,ICC Cricket World Cup 2011,2016-02-22,Mon,Feb,16:43:00,16,03. Afternoon,Weekday,00:01:38,Short
597268,Subscriber,male,black,1,1,Adult,Eastern Cape,Channel O,2016-01-10,Sun,Jan,15:02:00,15,03. Afternoon,Weekend,00:09:06,Short
866244,Subscriber,male,black,1,1,Adult,Western Cape,SuperSport Blitz,2016-02-20,Sat,Feb,13:02:00,13,03. Afternoon,Weekend,00:00:58,Short
742848,Subscriber,male,black,1,1,Adult,Eastern Cape,CNN,2016-02-03,Wed,Feb,04:59:00,4,01. Late Night,Weekday,00:00:31,Short
859379,Subscriber,male,coloured,1,1,Adult,Gauteng,Live Event,2016-03-11,Fri,Mar,07:38:00,7,02. Morning,Weekday,00:47:42,Moderate
820456,Subscriber,male,black,1,1,Older Adult,Gauteng,SuperSport Blitz,2016-01-27,Wed,Jan,15:30:00,15,03. Afternoon,Weekday,00:01:46,Short
809047,Subscriber,female,Other,1,1,Older Adult,Western Cape,Trace TV,2016-03-31,Thu,Mar,21:42:00,21,04. Evening,Weekday,00:02:45,Short
2368559,Subscriber,male,black,1,1,Older Adult,Gauteng,Live Event,2016-02-19,Fri,Feb,19:26:00,19,04. Evening,Weekday,00:45:42,Moderate
939719,Subscriber,male,white,1,1,Adult,Kwazulu Natal,Vuzu,2016-03-31,Thu,Mar,16:36:00,16,03. Afternoon,Weekday,00:02:11,Short
866270,Subscriber,male,indian_asian,1,1,Adult,Gauteng,Cartoon Network,2016-03-19,Sat,Mar,09:27:00,9,02. Morning,Weekend,00:20:19,Short
1106301,Subscriber,male,indian_asian,1,1,Older Adult,Gauteng,SuperSport Blitz,2016-03-26,Sat,Mar,08:23:00,8,02. Morning,Weekend,00:01:54,Short
2368568,Subscriber,male,indian_asian,1,1,Older Adult,Kwazulu Natal,Live Event,2016-03-20,Sun,Mar,16:29:00,16,03. Afternoon,Weekend,00:00:00,Short
809056,Subscriber,male,coloured,1,1,Older Adult,Western Cape,Trace TV,2016-01-06,Wed,Jan,19:27:00,19,04. Evening,Weekday,00:23:06,Short
809056,Subscriber,male,coloured,1,1,Older Adult,Western Cape,CNN,2016-02-13,Sat,Feb,00:00:00,0,01. Late Night,Weekend,00:00:17,Short
930123,Subscriber,male,indian_asian,1,1,Adult,Gauteng,CNN,2016-03-31,Thu,Mar,09:49:00,9,02. Morning,Weekday,00:00:57,Short
820492,Subscriber,male,black,1,1,Older Adult,Limpopo,CNN,2016-03-12,Sat,Mar,14:30:00,14,03. Afternoon,Weekend,00:00:00,Short
809076,Subscriber,male,coloured,1,1,Adult,Western Cape,Live Event,2016-02-19,Fri,Feb,06:22:00,6,02. Morning,Weekday,00:00:12,Short
809076,Subscriber,male,coloured,1,1,Adult,Western Cape,Live Event,2016-03-12,Sat,Mar,17:01:00,17,04. Evening,Weekend,00:00:44,Short
809079,Subscriber,male,black,1,1,Adult,Mpumalanga,Africa Magic,2016-02-21,Sun,Feb,13:27:00,13,03. Afternoon,Weekend,00:00:16,Short
242356,Subscriber,male,white,1,1,Adult,Gauteng,ICC Cricket World Cup 2011,2016-03-01,Tue,Mar,09:03:00,9,02. Morning,Weekday,00:00:00,Short
809081,Subscriber,male,black,1,1,Adult,Gauteng,Africa Magic,2016-02-18,Thu,Feb,19:48:00,19,04. Evening,Weekday,00:01:56,Short
809081,Subscriber,male,black,1,1,Adult,Gauteng,Africa Magic,2016-03-09,Wed,Mar,17:24:00,17,04. Evening,Weekday,00:00:06,Short
866302,Subscriber,male,coloured,1,1,Older Adult,Western Cape,SuperSport Blitz,2016-03-30,Wed,Mar,09:58:00,9,02. Morning,Weekday,00:01:42,Short
788787,Subscriber,male,white,1,1,Adult,Northern Cape,Cartoon Network,2016-03-04,Fri,Mar,12:09:00,12,03. Afternoon,Weekday,00:00:37,Short
788788,Subscriber,male,black,1,1,Older Adult,Kwazulu Natal,Africa Magic,2016-02-03,Wed,Feb,17:41:00,17,04. Evening,Weekday,00:04:08,Short
771945,Subscriber,male,black,1,1,Adult,Kwazulu Natal,SuperSport Blitz,2016-03-28,Mon,Mar,13:46:00,13,03. Afternoon,Weekday,00:09:40,Short
788792,Subscriber,female,black,1,1,Older Adult,Gauteng,Africa Magic,2016-02-28,Sun,Feb,12:22:00,12,03. Afternoon,Weekend,00:00:02,Short
809091,Subscriber,male,black,1,1,Older Adult,Gauteng,Channel O,2016-03-28,Mon,Mar,15:50:00,15,03. Afternoon,Weekday,00:07:21,Short
2203482,Subscriber,male,coloured,1,1,Older Adult,Western Cape,ICC Cricket World Cup 2011,2016-03-29,Tue,Mar,11:09:00,11,02. Morning,Weekday,00:07:06,Short
750489,Subscriber,male,black,1,1,Older Adult,Mpumalanga,Live Event,2016-01-29,Fri,Jan,19:26:00,19,04. Evening,Weekday,00:02:06,Short
930171,Subscriber,male,coloured,1,1,Adult,Northern Cape,Channel O,2016-03-30,Wed,Mar,07:19:00,7,02. Morning,Weekday,00:09:27,Short
939792,Subscriber,male,indian_asian,1,1,Adult,Eastern Cape,Live Event,2016-03-25,Fri,Mar,09:36:00,9,02. Morning,Weekday,00:01:24,Short
930176,Subscriber,male,indian_asian,1,1,Adult,Mpumalanga,ICC Cricket World Cup 2011,2016-03-29,Tue,Mar,06:02:00,6,02. Morning,Weekday,00:01:20,Short
771978,Subscriber,male,black,1,1,Adult,Kwazulu Natal,Boomerang,2016-02-05,Fri,Feb,03:06:00,3,01. Late Night,Weekday,00:00:31,Short
820565,Subscriber,male,black,1,1,Adult,Limpopo,Channel O,2016-02-27,Sat,Feb,15:13:00,15,03. Afternoon,Weekend,00:12:09,Short
809128,Subscriber,male,black,1,1,Teenage,Gauteng,Africa Magic,2016-01-14,Thu,Jan,14:58:00,14,03. Afternoon,Weekday,00:30:06,Moderate
866345,Subscriber,male,black,1,1,Teenage,Kwazulu Natal,Cartoon Network,2016-03-03,Thu,Mar,17:15:00,17,04. Evening,Weekday,00:00:08,Short
2368689,Subscriber,male,black,1,1,Adult,Gauteng,Live Event,2016-01-15,Fri,Jan,15:56:00,15,03. Afternoon,Weekday,00:04:38,Short
820583,Subscriber,female,indian_asian,1,1,Older Adult,Gauteng,Cartoon Network,2016-01-03,Sun,Jan,09:17:00,9,02. Morning,Weekend,00:19:20,Short
809147,Subscriber,male,Other,1,1,Older Adult,Eastern Cape,Channel O,2016-01-09,Sat,Jan,20:53:00,20,04. Evening,Weekend,00:00:12,Short
809158,Subscriber,male,indian_asian,1,1,Adult,Gauteng,ICC Cricket World Cup 2011,2016-02-24,Wed,Feb,09:13:00,9,02. Morning,Weekday,00:02:40,Short
809166,Subscriber,male,white,1,1,Adult,Eastern Cape,ICC Cricket World Cup 2011,2016-02-22,Mon,Feb,12:05:00,12,03. Afternoon,Weekday,00:15:04,Short
791480,Subscriber,male,white,1,1,Teenage,Kwazulu Natal,Trace TV,2016-02-14,Sun,Feb,08:42:00,8,02. Morning,Weekend,00:02:27,Short
732996,Subscriber,male,indian_asian,1,1,Older Adult,Gauteng,Live Event,2016-01-20,Wed,Jan,06:27:00,6,02. Morning,Weekday,00:02:38,Short
585831,Subscriber,female,white,1,1,Adult,Gauteng,Boomerang,2016-01-02,Sat,Jan,09:43:00,9,02. Morning,Weekend,00:01:39,Short
892698,Subscriber,female,indian_asian,1,1,Older Adult,Western Cape,Live Event,2016-03-24,Thu,Mar,09:56:00,9,02. Morning,Weekday,00:00:04,Short
820627,Subscriber,male,black,1,1,Adult,Gauteng,Trace TV,2016-03-06,Sun,Mar,16:53:00,16,03. Afternoon,Weekend,00:17:30,Short
809176,Subscriber,male,black,1,1,Older Adult,Kwazulu Natal,Live Event,2016-02-19,Fri,Feb,12:54:00,12,03. Afternoon,Weekday,00:01:00,Short
788877,Subscriber,female,coloured,1,1,Adult,Western Cape,Channel O,2016-01-07,Thu,Jan,15:02:00,15,03. Afternoon,Weekday,00:06:24,Short
786270,Subscriber,male,black,1,1,Adult,Limpopo,Boomerang,2016-02-10,Wed,Feb,04:20:00,4,01. Late Night,Weekday,00:00:05,Short
2285914,Subscriber,male,black,1,1,Older Adult,Limpopo,ICC Cricket World Cup 2011,2016-03-30,Wed,Mar,13:22:00,13,03. Afternoon,Weekday,00:19:46,Short
772028,Subscriber,male,black,1,1,Adult,North West,Boomerang,2016-01-30,Sat,Jan,20:36:00,20,04. Evening,Weekend,00:00:11,Short
772030,Subscriber,male,coloured,1,1,Adult,Western Cape,Vuzu,2016-03-05,Sat,Mar,21:37:00,21,04. Evening,Weekend,00:00:42,Short
772034,Subscriber,male,indian_asian,1,1,Older Adult,Kwazulu Natal,Channel O,2016-02-01,Mon,Feb,11:39:00,11,02. Morning,Weekday,00:00:15,Short
788891,Subscriber,male,coloured,1,1,Adult,Kwazulu Natal,Channel O,2016-03-11,Fri,Mar,12:11:00,12,03. Afternoon,Weekday,00:03:09,Short
866417,Subscriber,female,black,1,1,Adult,North West,Africa Magic,2016-03-03,Thu,Mar,07:47:00,7,02. Morning,Weekday,00:00:19,Short
809204,Subscriber,male,black,1,1,Older Adult,North West,Live Event,2016-02-05,Fri,Feb,13:00:00,13,03. Afternoon,Weekday,00:00:00,Short
865485,Subscriber,male,black,1,1,Adult,Gauteng,Boomerang,2016-03-13,Sun,Mar,14:59:00,14,03. Afternoon,Weekend,00:00:03,Short
2203607,Subscriber,male,coloured,1,1,Older Adult,Western Cape,ICC Cricket World Cup 2011,2016-02-24,Wed,Feb,14:01:00,14,03. Afternoon,Weekday,00:03:46,Short
2203607,Subscriber,male,coloured,1,1,Older Adult,Western Cape,Live Event,2016-01-18,Mon,Jan,13:05:00,13,03. Afternoon,Weekday,00:07:32,Short
2090745,Subscriber,male,coloured,1,1,Older Adult,Western Cape,ICC Cricket World Cup 2011,2016-03-08,Tue,Mar,13:07:00,13,03. Afternoon,Weekday,00:01:30,Short
809226,Subscriber,male,coloured,1,1,Adult,Western Cape,SawSee,2016-02-05,Fri,Feb,18:51:00,18,04. Evening,Weekday,00:00:24,Short
2021277,Subscriber,male,black,1,1,Adult,Gauteng,Trace TV,2016-01-28,Thu,Jan,14:18:00,14,03. Afternoon,Weekday,00:03:21,Short
809231,Subscriber,male,black,1,1,Older Adult,Gauteng,CNN,2016-02-26,Fri,Feb,10:51:00,10,02. Morning,Weekday,00:01:16,Short
788930,Subscriber,male,white,1,1,Adult,North West,Live Event,2016-02-07,Sun,Feb,02:03:00,2,01. Late Night,Weekend,00:04:00,Short
788936,Subscriber,male,black,1,1,Adult,Limpopo,CNN,2016-01-13,Wed,Jan,19:04:00,19,04. Evening,Weekday,00:02:30,Short
788936,Subscriber,male,black,1,1,Adult,Limpopo,SuperSport Blitz,2016-03-19,Sat,Mar,07:32:00,7,02. Morning,Weekend,00:06:44,Short
820693,Subscriber,male,coloured,1,1,Older Adult,Western Cape,SuperSport Blitz,2016-02-25,Thu,Feb,12:15:00,12,03. Afternoon,Weekday,00:13:34,Short
2368852,Subscriber,male,black,1,1,Adult,Mpumalanga,Channel O,2016-01-21,Thu,Jan,20:26:00,20,04. Evening,Weekday,00:14:33,Short
788945,Subscriber,male,black,1,1,Adult,Free State,Africa Magic,2016-02-14,Sun,Feb,01:31:00,1,01. Late Night,Weekend,00:01:01,Short
892783,Subscriber,female,indian_asian,1,1,Adult,Kwazulu Natal,Live Event,2016-03-27,Sun,Mar,14:54:00,14,03. Afternoon,Weekend,00:04:58,Short
820728,Subscriber,male,black,1,1,Adult,Gauteng,Channel O,2016-03-16,Wed,Mar,08:20:00,8,02. Morning,Weekday,00:13:57,Short
772102,Subscriber,male,coloured,1,1,Older Adult,Western Cape,SuperSport Blitz,2016-01-14,Thu,Jan,05:03:00,5,01. Late Night,Weekday,00:00:00,Short
786343,Subscriber,male,indian_asian,1,1,Older Adult,Kwazulu Natal,Channel O,2016-01-14,Thu,Jan,07:25:00,7,02. Morning,Weekday,00:07:15,Short
820747,Subscriber,male,coloured,1,1,Older Adult,Gauteng,Boomerang,2016-02-19,Fri,Feb,12:05:00,12,03. Afternoon,Weekday,00:00:17,Short
788978,Subscriber,male,other,1,1,Older Adult,Western Cape,Entertainment,2016-03-03,Thu,Mar,17:14:00,17,04. Evening,Weekday,00:15:50,Short
939977,Subscriber,male,black,1,1,Adult,Mpumalanga,Channel O,2016-03-05,Sat,Mar,13:27:00,13,03. Afternoon,Weekend,00:14:06,Short
939982,Subscriber,male,black,1,1,Older Adult,Kwazulu Natal,MK,2016-03-31,Thu,Mar,11:57:00,11,02. Morning,Weekday,00:02:14,Short
809284,Subscriber,male,white,1,1,Adult,Western Cape,ICC Cricket World Cup 2011,2016-02-22,Mon,Feb,12:32:00,12,03. Afternoon,Weekday,00:07:06,Short
771147,Subscriber,male,white,1,1,Adult,Mpumalanga,Boomerang,2016-02-06,Sat,Feb,10:58:00,10,02. Morning,Weekend,00:05:25,Short
100538,Subscriber,Unclassified,Other,1,0,Teenage,Not Provided,Live Event,2016-03-24,Thu,Mar,14:25:00,14,03. Afternoon,Weekday,01:32:30,Long
788997,Subscriber,male,black,1,1,Adult,Gauteng,Africa Magic,2016-01-13,Wed,Jan,08:40:00,8,02. Morning,Weekday,00:00:04,Short
817573,Subscriber,male,black,1,1,Adult,Kwazulu Natal,Trace TV,2016-02-23,Tue,Feb,15:14:00,15,03. Afternoon,Weekday,00:02:03,Short
789004,Subscriber,male,Other,1,1,Older Adult,Northern Cape,Live Event,2016-02-12,Fri,Feb,11:54:00,11,02. Morning,Weekday,00:02:58,Short
772147,Subscriber,male,black,1,1,Adult,Kwazulu Natal,Channel O,2016-01-29,Fri,Jan,17:40:00,17,04. Evening,Weekday,00:01:00,Short
809313,Subscriber,male,white,1,1,Older Adult,Gauteng,Live Event,2016-02-26,Fri,Feb,18:40:00,18,04. Evening,Weekday,02:09:48,Long
2426231,Subscriber,male,indian_asian,1,1,Adult,Gauteng,SuperSport Blitz,2016-03-26,Sat,Mar,08:29:00,8,02. Morning,Weekend,00:02:34,Short
809325,Subscriber,female,black,1,1,Teenage,Eastern Cape,Channel O,2016-03-18,Fri,Mar,12:05:00,12,03. Afternoon,Weekday,01:08:42,Long
809326,Subscriber,male,black,1,1,Older Adult,Kwazulu Natal,Africa Magic,2016-02-21,Sun,Feb,10:52:00,10,02. Morning,Weekend,00:00:31,Short
585283,Subscriber,male,black,1,1,Older Adult,Gauteng,SuperSport Blitz,2016-01-14,Thu,Jan,18:01:00,18,04. Evening,Weekday,00:00:44,Short
809331,Subscriber,male,indian_asian,1,1,Older Adult,Western Cape,Live Event,2016-02-24,Wed,Feb,16:27:00,16,03. Afternoon,Weekday,00:00:24,Short
809332,Subscriber,male,Other,1,1,Adult,Gauteng,Live Event,2016-02-18,Thu,Feb,07:07:00,7,02. Morning,Weekday,00:03:14,Short
809337,Subscriber,male,coloured,1,1,Adult,Gauteng,Trace TV,2016-02-24,Wed,Feb,16:05:00,16,03. Afternoon,Weekday,00:01:48,Short
892890,Subscriber,male,indian_asian,1,1,Adult,Kwazulu Natal,ICC Cricket World Cup 2011,2016-03-09,Wed,Mar,14:42:00,14,03. Afternoon,Weekday,02:09:54,Long
930447,Subscriber,male,indian_asian,1,1,Older Adult,Gauteng,Channel O,2016-03-28,Mon,Mar,18:53:00,18,04. Evening,Weekday,00:05:51,Short
809349,Subscriber,male,Other,1,1,Older Adult,Gauteng,Trace TV,2016-03-20,Sun,Mar,21:45:00,21,04. Evening,Weekend,02:33:45,Long
831030,Subscriber,male,coloured,1,1,Adult,Western Cape,Trace TV,2016-03-06,Sun,Mar,12:52:00,12,03. Afternoon,Weekend,00:03:06,Short
859803,Subscriber,male,black,1,1,Older Adult,Western Cape,CNN,2016-03-13,Sun,Mar,07:19:00,7,02. Morning,Weekend,00:00:00,Short
789050,Subscriber,male,black,1,1,Older Adult,Mpumalanga,Africa Magic,2016-01-22,Fri,Jan,20:21:00,20,04. Evening,Weekday,00:03:04,Short
789060,Subscriber,male,black,1,1,Adult,Gauteng,CNN,2016-03-22,Tue,Mar,05:55:00,5,01. Late Night,Weekday,00:02:20,Short
789060,Subscriber,male,black,1,1,Adult,Gauteng,CNN,2016-02-06,Sat,Feb,17:49:00,17,04. Evening,Weekend,00:01:21,Short
869328,Subscriber,female,indian_asian,1,1,Older Adult,Gauteng,SuperSport Blitz,2016-03-19,Sat,Mar,15:16:00,15,03. Afternoon,Weekend,00:03:52,Short
789064,Subscriber,female,coloured,1,1,Adult,Western Cape,Trace TV,2016-02-14,Sun,Feb,14:24:00,14,03. Afternoon,Weekend,00:02:18,Short
772209,Subscriber,male,Other,1,1,Adult,Mpumalanga,Channel O,2016-01-11,Mon,Jan,08:41:00,8,02. Morning,Weekday,00:00:42,Short
940093,Subscriber,male,coloured,1,1,Older Adult,Western Cape,ICC Cricket World Cup 2011,2016-03-29,Tue,Mar,10:58:00,10,02. Morning,Weekday,00:41:22,Moderate
808186,Subscriber,male,black,1,1,Adult,Gauteng,Channel O,2016-02-26,Fri,Feb,07:13:00,7,02. Morning,Weekday,00:00:24,Short
809382,Subscriber,male,black,1,1,Adult,Gauteng,Africa Magic,2016-02-20,Sat,Feb,20:15:00,20,04. Evening,Weekend,00:14:31,Short
789082,Subscriber,male,indian_asian,1,1,Adult,Limpopo,ICC Cricket World Cup 2011,2016-03-05,Sat,Mar,09:53:00,9,02. Morning,Weekend,01:49:16,Long
764800,Subscriber,male,black,1,1,Adult,Gauteng,Live Event,2016-01-21,Thu,Jan,19:30:00,19,04. Evening,Weekday,00:12:10,Short
772230,Subscriber,male,black,1,1,Adult,Mpumalanga,SawSee,2016-01-03,Sun,Jan,22:28:00,22,04. Evening,Weekend,00:00:06,Short
772243,Subscriber,male,coloured,1,1,Adult,Eastern Cape,Cartoon Network,2016-02-03,Wed,Feb,18:19:00,18,04. Evening,Weekday,00:01:05,Short
803958,Subscriber,male,white,1,1,Adult,Gauteng,SuperSport Blitz,2016-01-06,Wed,Jan,21:26:00,21,04. Evening,Weekday,00:00:00,Short
785456,Subscriber,female,white,1,1,Older Adult,Gauteng,Entertainment,2016-02-11,Thu,Feb,10:36:00,10,02. Morning,Weekday,00:01:48,Short
866643,Subscriber,male,black,1,1,Adult,Mpumalanga,Cartoon Network,2016-03-20,Sun,Mar,04:03:00,4,01. Late Night,Weekend,00:02:26,Short
832218,Subscriber,male,coloured,1,1,Older Adult,Western Cape,Live Event,2016-03-12,Sat,Mar,07:12:00,7,02. Morning,Weekend,00:01:04,Short
1999958,Subscriber,male,indian_asian,1,1,Adult,Mpumalanga,ICC Cricket World Cup 2011,2016-03-19,Sat,Mar,09:06:00,9,02. Morning,Weekend,00:00:00,Short
803967,Subscriber,male,black,1,1,Older Adult,Kwazulu Natal,Live Event,2016-01-08,Fri,Jan,14:49:00,14,03. Afternoon,Weekday,02:21:52,Long
779785,Subscriber,male,black,1,1,Older Adult,Kwazulu Natal,Africa Magic,2016-01-06,Wed,Jan,18:28:00,18,04. Evening,Weekday,00:00:34,Short
789103,Subscriber,female,black,1,1,Older Adult,Eastern Cape,Live Event,2016-02-26,Fri,Feb,13:52:00,13,03. Afternoon,Weekday,00:00:32,Short
789112,Subscriber,male,black,1,1,Adult,Gauteng,Trace TV,2016-02-18,Thu,Feb,10:25:00,10,02. Morning,Weekday,00:01:48,Short
892975,Subscriber,female,indian_asian,1,1,Older Adult,Kwazulu Natal,ICC Cricket World Cup 2011,2016-03-11,Fri,Mar,15:35:00,15,03. Afternoon,Weekday,00:01:06,Short
1107044,Subscriber,female,black,1,1,Adult,Mpumalanga,Africa Magic,2016-03-21,Mon,Mar,06:28:00,6,02. Morning,Weekday,00:00:33,Short
940163,Subscriber,male,black,1,1,Teenage,Free State,Channel O,2016-03-14,Mon,Mar,20:34:00,20,04. Evening,Weekday,00:00:24,Short
789138,Subscriber,male,black,1,1,Older Adult,Gauteng,Africa Magic,2016-02-06,Sat,Feb,15:29:00,15,03. Afternoon,Weekend,00:00:14,Short
789144,Subscriber,male,black,1,1,Older Adult,Gauteng,Live Event,2016-01-29,Fri,Jan,22:38:00,22,04. Evening,Weekday,00:00:00,Short
789144,Subscriber,male,black,1,1,Older Adult,Gauteng,Live Event,2016-01-21,Thu,Jan,17:17:00,17,04. Evening,Weekday,00:03:02,Short
789144,Subscriber,male,black,1,1,Older Adult,Gauteng,Live Event,2016-03-19,Sat,Mar,08:45:00,8,02. Morning,Weekend,00:01:24,Short
772311,Subscriber,male,black,1,1,Adult,Mpumalanga,Live Event,2016-02-06,Sat,Feb,13:15:00,13,03. Afternoon,Weekend,00:00:00,Short
2369209,Subscriber,male,black,1,1,Teenage,Mpumalanga,Africa Magic,2016-03-23,Wed,Mar,12:57:00,12,03. Afternoon,Weekday,00:00:10,Short
809463,Subscriber,male,black,1,1,Older Adult,Western Cape,CNN,2016-02-22,Mon,Feb,21:08:00,21,04. Evening,Weekday,00:01:43,Short
940201,Subscriber,male,black,1,1,Adult,Gauteng,Boomerang,2016-03-27,Sun,Mar,17:41:00,17,04. Evening,Weekend,00:00:54,Short
2369221,Subscriber,male,black,1,1,Older Adult,North West,SuperSport Blitz,2016-02-18,Thu,Feb,19:34:00,19,04. Evening,Weekday,00:00:06,Short
777486,Subscriber,male,black,1,1,Adult,Mpumalanga,Channel O,2016-01-27,Wed,Jan,06:38:00,6,02. Morning,Weekday,00:03:45,Short
772330,Subscriber,male,white,1,1,Adult,Gauteng,SawSee,2016-01-26,Tue,Jan,17:13:00,17,04. Evening,Weekday,00:00:15,Short
2360384,Subscriber,male,black,1,1,Older Adult,Mpumalanga,Channel O,2016-03-01,Tue,Mar,16:37:00,16,03. Afternoon,Weekday,00:41:06,Moderate
905367,Subscriber,male,indian_asian,1,1,Adult,Gauteng,ICC Cricket World Cup 2011,2016-03-23,Wed,Mar,10:05:00,10,02. Morning,Weekday,00:18:36,Short
905367,Subscriber,male,indian_asian,1,1,Adult,Gauteng,SuperSport Blitz,2016-03-30,Wed,Mar,07:08:00,7,02. Morning,Weekday,00:26:44,Short
789168,Subscriber,male,indian_asian,1,1,Adult,Limpopo,Cartoon Network,2016-02-15,Mon,Feb,19:00:00,19,04. Evening,Weekday,00:01:31,Short
809500,Subscriber,male,coloured,1,1,Adult,Gauteng,SuperSport Blitz,2016-02-19,Fri,Feb,06:03:00,6,02. Morning,Weekday,00:01:58,Short
809500,Subscriber,male,coloured,1,1,Adult,Gauteng,Cartoon Network,2016-02-20,Sat,Feb,06:37:00,6,02. Morning,Weekend,00:21:00,Short
832320,Subscriber,female,black,1,1,Adult,Gauteng,Channel O,2016-02-28,Sun,Feb,10:22:00,10,02. Morning,Weekend,01:49:03,Long
789182,Subscriber,male,coloured,1,1,Adult,Gauteng,Africa Magic,2016-02-11,Thu,Feb,18:57:00,18,04. Evening,Weekday,00:05:05,Short
